Phi_ext,I_s_original,I_s_trend,I_s_detrended,I_s_ls_fit
-2.866e-05,0.0005087494383268,0.000507701554934176,1.0478833926239224e-06,0.0005090418459417681
-2.864e-05,0.0005089824884129,0.0005077022511547867,1.2802372581133172e-06,0.0005090348209315274
-2.862e-05,0.0005090056012161,0.0005077029473753974,1.3026538407026177e-06,0.0005090258996032168
-2.86e-05,0.0005090731587769,0.000507703643596008,1.369515180892067e-06,0.0005090150956694886
-2.858e-05,0.0005088340831122,0.0005077043398166186,1.1297432955813301e-06,0.0005090024255272053
-2.856e-05,0.0005089198004208,0.0005077050360372293,1.2147643835706866e-06,0.0005089879082340592
-2.854e-05,0.0005089243741095,0.0005077057322578399,1.2186418516601334e-06,0.0005089715654814014
-2.852e-05,0.0005088904043262,0.0005077064284784505,1.183975847749482e-06,0.0005089534215633143
-2.85e-05,0.0005087646844629,0.0005077071246990612,1.0575597638387427e-06,0.0005089335033419723
-2.848e-05,0.0005090642630261,0.0005077078209196718,1.356442106428173e-06,0.0005089118402093439
-2.846e-05,0.000509019392249,0.0005077085171402825,1.310875108717505e-06,0.0005088884640452785
-2.844e-05,0.0005088471618353,0.0005077092133608931,1.1379484744068833e-06,0.0005088634091720644
-2.842e-05,0.0005088799124922,0.0005077099095815037,1.1700029106963055e-06,0.0005088367123054797
-2.8400000000000003e-05,0.000508808786774,0.0005077106058021144,1.0981809718856386e-06,0.0005088084125024501
-2.8380000000000003e-05,0.0005089782395465,0.0005077113020227251,1.2669375237749601e-06,0.0005087785511053596
-2.836e-05,0.0005090841946535,0.0005077119982433356,1.3721964101643096e-06,0.0005087471716831051
-2.834e-05,0.0005089314916414,0.0005077126944639463,1.2187971774537017e-06,0.0005087143199689766
-2.832e-05,0.0005086779604582,0.000507713390684557,9.645697736429797e-07,0.00050868004379545
-2.83e-05,0.000508700390779,0.0005077140869051676,9.86303873832476e-07,0.0005086443930259881
